-43.828	-42.454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.133	-42.984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.438	-43.288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-43.603	-43.603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.133	-42.759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.438	-43.288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.742	-43.593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-43.249	-41.704	0	0	-43.249	-41.704	0	0	-43.249	-41.704	0	0	
0	0	0	0	-43.553	-42.499	-41.4	0	-43.553	-42.499	-41.4	0	-43.553	-42.499	-41.4	0	
0	0	0	0	-43.858	-42.804	-42.194	-41.095	-43.858	-42.804	-42.194	-41.095	-43.858	-42.804	-42.194	-41.095	
-43.299	-43.299	-43.299	0	0	0	0	0	0	0	0	0	0	0	0	0	
-43.828	-42.454	-42.994	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.133	-42.984	-42.149	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.438	-43.288	-42.679	0	0	0	0	0	0	0	0	0	0	0	0	0	
-43.603	-43.603	-43.603	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.133	-42.759	-43.299	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.438	-43.288	-42.454	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.742	-43.593	-42.984	0	0	0	0	0	0	0	0	0	0	0	0	0	
-43.908	-43.908	-43.908	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.438	-43.063	-43.603	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.742	-43.593	-42.759	0	0	0	0	0	0	0	0	0	0	0	0	0	
-45.047	-43.898	-43.288	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-43.169	0	0	0	-43.169	0	0	0	-43.169	0	0	0	
0	0	0	0	-43.474	0	0	0	-43.474	0	0	0	-43.474	0	0	0	
0	0	0	0	-43.778	0	0	0	-43.778	0	0	0	-43.778	0	0	0	
-43.219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-43.749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-43.524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-43.828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-43.474	-41.929	0	0	-43.474	-41.929	0	0	-43.474	-41.929	0	0	
0	0	0	0	-43.778	-42.724	0	0	-43.778	-42.724	0	0	-43.778	-42.724	0	0	
0	0	0	0	-44.083	-43.029	0	0	-44.083	-43.029	0	0	-44.083	-43.029	0	0	
-43.524	-43.524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.053	-42.679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.358	-43.209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.663	-43.513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-43.828	-43.828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.358	-42.984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.663	-43.513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.967	-43.818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.133	-44.133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.663	-43.288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.967	-43.818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-45.272	-44.123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-43.778	-42.234	0	0	-43.778	-42.234	0	0	-43.778	-42.234	0	0	
0	0	0	0	-44.083	-43.029	-41.929	0	-44.083	-43.029	-41.929	0	-44.083	-43.029	-41.929	0	
0	0	0	0	-44.388	-43.333	-42.724	0	-44.388	-43.333	-42.724	0	-44.388	-43.333	-42.724	0	
-43.828	-43.828	-43.828	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.358	-42.984	-43.524	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.663	-43.513	-42.679	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.967	-43.818	-43.209	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.133	-44.133	-44.133	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.663	-43.288	-43.828	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.967	-43.818	-42.984	0	0	0	0	0	0	0	0	0	0	0	0	0	
-45.272	-44.123	-43.513	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.438	-44.438	-44.438	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.967	-43.593	-44.133	0	0	0	0	0	0	0	0	0	0	0	0	0	
-45.272	-44.123	-43.288	0	0	0	0	0	0	0	0	0	0	0	0	0	
-45.577	-44.427	-43.818	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-20.671	-20.671	-20.671	-20.671	0	-20.671	-20.671	-20.671	0	-20.671	-20.671	-20.671	0	-20.671	-20.671	-20.671	
0	0	0	0	-22.009	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-22.314	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-22.619	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-22.229	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-22.759	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-23.064	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-23.368	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-22.534	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-23.064	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-23.368	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-23.673	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-43.474	0	0	0	-43.474	0	0	0	-43.474	0	0	0	
0	0	0	0	-43.778	0	0	0	-43.778	0	0	0	-43.778	0	0	0	
0	0	0	0	-44.083	0	0	0	-44.083	0	0	0	-44.083	0	0	0	
-43.524	-21.421	-21.421	-21.421	0	-18.796	-21.421	-21.421	0	0	-21.421	-21.421	0	0	-21.421	-21.421	
-44.053	-20.671	-20.671	-20.671	0	0	-20.671	-20.671	0	0	-20.671	-20.671	0	0	-20.671	-20.671	
-21.444	0	0	0	-21.466	-22.009	0	0	-21.466	0	0	0	-21.466	0	0	0	
-21.749	0	0	0	-21.771	-22.314	0	0	-21.771	0	0	0	-21.771	0	0	0	
-43.828	0	0	0	0	-23.074	0	0	0	0	0	0	0	0	0	0	
-44.358	0	0	0	0	-22.229	0	0	0	0	0	0	0	0	0	0	
-44.663	0	0	0	0	-22.759	0	0	0	0	0	0	0	0	0	0	
-44.967	0	0	0	0	-23.064	0	0	0	0	0	0	0	0	0	0	
-44.133	0	0	0	0	-23.379	0	0	0	0	0	0	0	0	0	0	
-44.663	0	0	0	0	-22.534	0	0	0	0	0	0	0	0	0	0	
-44.967	0	0	0	0	-23.064	0	0	0	0	0	0	0	0	0	0	
-45.272	0	0	0	0	-23.368	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-43.778	-42.234	0	0	-43.778	-42.234	0	0	-43.778	-42.234	0	0	
0	0	0	0	-44.083	-43.029	0	0	-44.083	-43.029	0	0	-44.083	-43.029	0	0	
0	0	0	0	-44.388	-43.333	0	0	-44.388	-43.333	0	0	-44.388	-43.333	0	0	
-43.828	-43.828	-21.726	-21.726	0	0	-19.101	-21.726	0	0	0	-21.726	0	0	0	-21.726	
-44.358	-42.984	-21.421	-21.421	0	0	-18.796	-21.421	0	0	0	-21.421	0	0	0	-21.421	
-44.663	-43.513	-20.671	-20.671	0	0	0	-20.671	0	0	0	-20.671	0	0	0	-20.671	
-21.447	-21.441	0	0	-21.466	-21.466	-22.009	0	-21.466	-21.466	0	0	-21.466	-21.466	0	0	
-44.133	-44.133	0	0	0	0	-23.379	0	0	0	0	0	0	0	0	0	
-44.663	-43.288	0	0	0	0	-23.074	0	0	0	0	0	0	0	0	0	
-44.967	-43.818	0	0	0	0	-22.229	0	0	0	0	0	0	0	0	0	
-45.272	-44.123	0	0	0	0	-22.759	0	0	0	0	0	0	0	0	0	
-44.438	-44.438	0	0	0	0	-23.683	0	0	0	0	0	0	0	0	0	
-44.967	-43.593	0	0	0	0	-23.379	0	0	0	0	0	0	0	0	0	
-45.272	-44.123	0	0	0	0	-22.534	0	0	0	0	0	0	0	0	0	
-45.577	-44.427	0	0	0	0	-23.064	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-44.083	-42.539	0	0	-44.083	-42.539	0	0	-44.083	-42.539	0	0	
0	0	0	0	-44.388	-43.333	-42.234	0	-44.388	-43.333	-42.234	0	-44.388	-43.333	-42.234	0	
0	0	0	0	-44.692	-43.638	-43.029	0	-44.692	-43.638	-43.029	0	-44.692	-43.638	-43.029	0	
-44.133	-44.133	-44.133	-22.03	0	0	0	-19.405	0	0	0	0	0	0	0	0	
-44.663	-43.288	-43.828	-21.726	0	0	0	-19.101	0	0	0	0	0	0	0	0	
-44.967	-43.818	-42.984	-21.421	0	0	0	-18.796	0	0	0	0	0	0	0	0	
-45.272	-44.123	-43.513	-20.671	0	0	0	0	0	0	0	0	0	0	0	0	
-44.438	-44.438	-44.438	0	0	0	0	-23.683	0	0	0	0	0	0	0	0	
-44.967	-43.593	-44.133	0	0	0	0	-23.379	0	0	0	0	0	0	0	0	
-45.272	-44.123	-43.288	0	0	0	0	-23.074	0	0	0	0	0	0	0	0	
-45.577	-44.427	-43.818	0	0	0	0	-22.229	0	0	0	0	0	0	0	0	
-44.742	-44.742	-44.742	0	0	0	0	-23.988	0	0	0	0	0	0	0	0	
-45.272	-43.898	-44.438	0	0	0	0	-23.683	0	0	0	0	0	0	0	0	
-45.577	-44.427	-43.593	0	0	0	0	-23.379	0	0	0	0	0	0	0	0	
-45.881	-44.732	-44.123	0	0	0	0	-22.534	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-20.976	-20.976	-20.976	-20.976	0	-20.976	-20.976	-20.976	0	-20.976	-20.976	-20.976	0	-20.976	-20.976	-20.976	
0	0	0	0	-22.314	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-22.619	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-22.923	0	0	0	0	0	0	0	0	0	0	0	
-20.671	-20.671	-20.671	-20.671	-18.493	-20.671	-20.671	-20.671	0	-20.671	-20.671	-20.671	0	-20.671	-20.671	-20.671	
0	0	0	0	-23.064	0	0	0	-22.009	0	0	0	0	0	0	0	
0	0	0	0	-23.368	0	0	0	-22.314	0	0	0	0	0	0	0	
0	0	0	0	-23.673	0	0	0	-22.619	0	0	0	0	0	0	0	
0	0	0	0	-22.839	0	0	0	-22.229	0	0	0	0	0	0	0	
0	0	0	0	-23.368	0	0	0	-22.759	0	0	0	0	0	0	0	
0	0	0	0	-23.673	0	0	0	-23.064	0	0	0	0	0	0	0	
0	0	0	0	-23.978	0	0	0	-23.368	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-43.778	0	0	0	-43.778	0	0	0	-43.778	0	0	0	
0	0	0	0	-44.083	0	0	0	-44.083	0	0	0	-44.083	0	0	0	
0	0	0	0	-44.388	0	0	0	-44.388	0	0	0	-44.388	0	0	0	
-43.828	-21.726	-21.726	-21.726	0	-19.101	-21.726	-21.726	0	0	-21.726	-21.726	0	0	-21.726	-21.726	
-44.358	-20.976	-20.976	-20.976	0	0	-20.976	-20.976	0	0	-20.976	-20.976	0	0	-20.976	-20.976	
-21.749	0	0	0	-21.771	-22.314	0	0	-21.771	0	0	0	-21.771	0	0	0	
-22.053	0	0	0	-22.075	-22.619	0	0	-22.075	0	0	0	-22.075	0	0	0	
-44.133	-21.421	-21.421	-21.421	0	-19.28	-21.421	-21.421	0	-18.796	-21.421	-21.421	0	0	-21.421	-21.421	
-44.663	-20.671	-20.671	-20.671	0	-18.493	-20.671	-20.671	0	0	-20.671	-20.671	0	0	-20.671	-20.671	
-21.447	0	0	0	-21.466	-23.064	0	0	-21.466	-22.009	0	0	-21.466	0	0	0	
-21.751	0	0	0	-21.771	-23.368	0	0	-21.771	-22.314	0	0	-21.771	0	0	0	
-44.438	0	0	0	0	-23.683	0	0	0	-23.074	0	0	0	0	0	0	
-44.967	0	0	0	0	-22.839	0	0	0	-22.229	0	0	0	0	0	0	
-45.272	0	0	0	0	-23.368	0	0	0	-22.759	0	0	0	0	0	0	
-45.577	0	0	0	0	-23.673	0	0	0	-23.064	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-44.083	-42.539	0	0	-44.083	-42.539	0	0	-44.083	-42.539	0	0	
0	0	0	0	-44.388	-43.333	0	0	-44.388	-43.333	0	0	-44.388	-43.333	0	0	
0	0	0	0	-44.692	-43.638	0	0	-44.692	-43.638	0	0	-44.692	-43.638	0	0	
-44.133	-44.133	-22.03	-22.03	0	0	-19.405	-22.03	0	0	0	-22.03	0	0	0	-22.03	
-44.663	-43.288	-21.726	-21.726	0	0	-19.101	-21.726	0	0	0	-21.726	0	0	0	-21.726	
-44.967	-43.818	-20.976	-20.976	0	0	0	-20.976	0	0	0	-20.976	0	0	0	-20.976	
-21.751	-21.746	0	0	-21.771	-21.771	-22.314	0	-21.771	-21.771	0	0	-21.771	-21.771	0	0	
-44.438	-44.438	-21.726	-21.726	0	0	-19.585	-21.726	0	0	-19.101	-21.726	0	0	0	-21.726	
-44.967	-43.593	-21.421	-21.421	0	0	-19.28	-21.421	0	0	-18.796	-21.421	0	0	0	-21.421	
-45.272	-44.123	-20.671	-20.671	0	0	-18.493	-20.671	0	0	0	-20.671	0	0	0	-20.671	
-21.449	-21.444	0	0	-21.466	-21.466	-23.064	0	-21.466	-21.466	-22.009	0	-21.466	-21.466	0	0	
-44.742	-44.742	0	0	0	0	-23.988	0	0	0	-23.379	0	0	0	0	0	
-45.272	-43.898	0	0	0	0	-23.683	0	0	0	-23.074	0	0	0	0	0	
-45.577	-44.427	0	0	0	0	-22.839	0	0	0	-22.229	0	0	0	0	0	
-45.881	-44.732	0	0	0	0	-23.368	0	0	0	-22.759	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-44.388	-42.843	0	0	-44.388	-42.843	0	0	-44.388	-42.843	0	0	
0	0	0	0	-44.692	-43.638	-42.539	0	-44.692	-43.638	-42.539	0	-44.692	-43.638	-42.539	0	
0	0	0	0	-44.997	-43.943	-43.333	0	-44.997	-43.943	-43.333	0	-44.997	-43.943	-43.333	0	
-44.438	-44.438	-44.438	-22.335	0	0	0	-19.71	0	0	0	0	0	0	0	0	
-44.967	-43.593	-44.133	-22.03	0	0	0	-19.405	0	0	0	0	0	0	0	0	
-45.272	-44.123	-43.288	-21.726	0	0	0	-19.101	0	0	0	0	0	0	0	0	
-45.577	-44.427	-43.818	-20.976	0	0	0	0	0	0	0	0	0	0	0	0	
-44.742	-44.742	-44.742	-22.03	0	0	0	-19.89	0	0	0	-19.405	0	0	0	0	
-45.272	-43.898	-44.438	-21.726	0	0	0	-19.585	0	0	0	-19.101	0	0	0	0	
-45.577	-44.427	-43.593	-21.421	0	0	0	-19.28	0	0	0	-18.796	0	0	0	0	
-45.881	-44.732	-44.123	-20.671	0	0	0	-18.493	0	0	0	0	0	0	0	0	
-45.047	-45.047	-45.047	0	0	0	0	-24.293	0	0	0	-23.683	0	0	0	0	
-45.577	-44.202	-44.742	0	0	0	0	-23.988	0	0	0	-23.379	0	0	0	0	
-45.881	-44.732	-43.898	0	0	0	0	-23.683	0	0	0	-23.074	0	0	0	0	
-46.186	-45.037	-44.427	0	0	0	0	-22.839	0	0	0	-22.229	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-42.689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-22.229	0	0	-40.1	-22.229	-42.639	-41.095	-40.1	-22.229	-42.639	-41.095	-40.1	-22.229	-42.639	-41.095	-40.1	
-18.493	-20.671	0	0	-18.493	-20.646	-20.639	0	-18.493	-20.646	-20.639	0	-18.493	-20.646	-20.639	0	
0	-43.534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-42.689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-43.219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-43.524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-43.839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-42.994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-43.524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-43.828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-44.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-43.299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-43.828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-44.133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-42.994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-22.534	0	0	0	-22.534	-42.944	-41.4	0	-22.534	-42.944	-41.4	0	-22.534	-42.944	-41.4	0	
-22.839	0	0	0	-22.839	-43.249	-42.194	-41.095	-22.839	-43.249	-42.194	-41.095	-22.839	-43.249	-42.194	-41.095	
0	-43.839	-43.299	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-42.994	-42.994	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-43.524	-42.149	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-43.828	-42.679	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-44.143	-43.603	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-43.299	-43.299	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-43.828	-42.454	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-44.133	-42.984	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-44.448	-43.908	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-43.603	-43.603	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-44.133	-42.759	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-44.438	-43.288	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-20.671	-20.671	-20.671	0	-20.671	-20.671	-20.671	0	-20.671	-20.671	-20.671	0	-20.671	-20.671	-20.671	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-42.639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-43.169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-43.474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-43.778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-42.944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-43.474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-43.778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-43.249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-43.778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-44.388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	-21.421	-21.421	-21.421	0	0	-21.421	-21.421	0	0	-21.421	-21.421	0	0	-21.421	-21.421	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
