0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	-40.1	-42.713	-41.095	-40.1	-42.713	-41.095	-40.1	-42.713	-41.095	-40.1	
-20.708	0	0	-20.683	-20.676	0	-20.683	-20.676	0	-20.683	-20.676	0	
-42.763	0	0	0	0	0	0	0	0	0	0	0	
-43.33	0	0	0	0	0	0	0	0	0	0	0	
-43.672	0	0	0	0	0	0	0	0	0	0	0	
-43.105	0	0	0	0	0	0	0	0	0	0	0	
-43.672	0	0	0	0	0	0	0	0	0	0	0	
-44.013	0	0	0	0	0	0	0	0	0	0	0	
-43.447	0	0	0	0	0	0	0	0	0	0	0	
-44.013	0	0	0	0	0	0	0	0	0	0	0	
-44.355	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	-43.055	-41.437	0	-43.055	-41.437	0	-43.055	-41.437	0	
0	0	0	-43.397	-42.268	-41.095	-43.397	-42.268	-41.095	-43.397	-42.268	-41.095	
-43.105	-43.105	0	0	0	0	0	0	0	0	0	0	
-43.672	-42.223	0	0	0	0	0	0	0	0	0	0	
-44.013	-42.79	0	0	0	0	0	0	0	0	0	0	
-43.447	-43.447	0	0	0	0	0	0	0	0	0	0	
-44.013	-42.565	0	0	0	0	0	0	0	0	0	0	
-44.355	-43.132	0	0	0	0	0	0	0	0	0	0	
-43.788	-43.788	0	0	0	0	0	0	0	0	0	0	
-44.355	-42.907	0	0	0	0	0	0	0	0	0	0	
-44.697	-43.473	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	-43.28	0	0	-43.28	0	0	-43.28	0	0	
0	0	0	-43.622	0	0	-43.622	0	0	-43.622	0	0	
-43.33	0	0	0	0	0	0	0	0	0	0	0	
-43.897	0	0	0	0	0	0	0	0	0	0	0	
-44.238	0	0	0	0	0	0	0	0	0	0	0	
-43.672	0	0	0	0	0	0	0	0	0	0	0	
-44.238	0	0	0	0	0	0	0	0	0	0	0	
-44.58	0	0	0	0	0	0	0	0	0	0	0	
-44.013	0	0	0	0	0	0	0	0	0	0	0	
-44.58	0	0	0	0	0	0	0	0	0	0	0	
-44.922	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	-43.622	-42.003	0	-43.622	-42.003	0	-43.622	-42.003	0	
0	0	0	-43.963	-42.835	0	-43.963	-42.835	0	-43.963	-42.835	0	
-43.672	-43.672	0	0	0	0	0	0	0	0	0	0	
-44.238	-42.79	0	0	0	0	0	0	0	0	0	0	
-44.58	-43.357	0	0	0	0	0	0	0	0	0	0	
-44.013	-44.013	0	0	0	0	0	0	0	0	0	0	
-44.58	-43.132	0	0	0	0	0	0	0	0	0	0	
-44.922	-43.698	0	0	0	0	0	0	0	0	0	0	
-44.355	-44.355	0	0	0	0	0	0	0	0	0	0	
-44.922	-43.473	0	0	0	0	0	0	0	0	0	0	
-45.263	-44.04	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
-20.708	-20.708	-20.708	0	-20.708	-20.708	0	-20.708	-20.708	0	-20.708	-20.708	
0	0	0	-22.083	0	0	0	0	0	0	0	0	
0	0	0	-22.425	0	0	0	0	0	0	0	0	
0	0	0	-22.303	0	0	0	0	0	0	0	0	
0	0	0	-22.87	0	0	0	0	0	0	0	0	
0	0	0	-23.212	0	0	0	0	0	0	0	0	
0	0	0	-22.645	0	0	0	0	0	0	0	0	
0	0	0	-23.212	0	0	0	0	0	0	0	0	
0	0	0	-23.553	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	-43.622	0	0	-43.622	0	0	-43.622	0	0	
0	0	0	-43.963	0	0	-43.963	0	0	-43.963	0	0	
-43.672	-21.495	-21.495	0	-18.87	-21.495	0	0	-21.495	0	0	-21.495	
-44.238	-20.708	-20.708	0	0	-20.708	0	0	-20.708	0	0	-20.708	
-21.519	0	0	-21.54	-22.083	0	-21.54	0	0	-21.54	0	0	
-44.013	0	0	0	-23.185	0	0	0	0	0	0	0	
-44.58	0	0	0	-22.303	0	0	0	0	0	0	0	
-44.922	0	0	0	-22.87	0	0	0	0	0	0	0	
-44.355	0	0	0	-23.527	0	0	0	0	0	0	0	
-44.922	0	0	0	-22.645	0	0	0	0	0	0	0	
-45.263	0	0	0	-23.212	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	-43.963	-42.345	0	-43.963	-42.345	0	-43.963	-42.345	0	
0	0	0	-44.305	-43.177	0	-44.305	-43.177	0	-44.305	-43.177	0	
-44.013	-44.013	-21.837	0	0	-19.212	0	0	0	0	0	0	
-44.58	-43.132	-21.495	0	0	-18.87	0	0	0	0	0	0	
-44.922	-43.698	-20.708	0	0	0	0	0	0	0	0	0	
-44.355	-44.355	0	0	0	-23.527	0	0	0	0	0	0	
-44.922	-43.473	0	0	0	-23.185	0	0	0	0	0	0	
-45.263	-44.04	0	0	0	-22.303	0	0	0	0	0	0	
-44.697	-44.697	0	0	0	-23.868	0	0	0	0	0	0	
-45.263	-43.815	0	0	0	-23.527	0	0	0	0	0	0	
-45.605	-44.382	0	0	0	-22.645	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
-21.05	-21.05	-21.05	0	-21.05	-21.05	0	-21.05	-21.05	0	-21.05	-21.05	
0	0	0	-22.425	0	0	0	0	0	0	0	0	
0	0	0	-22.767	0	0	0	0	0	0	0	0	
-20.708	-20.708	-20.708	-18.559	-20.708	-20.708	0	-20.708	-20.708	0	-20.708	-20.708	
0	0	0	-23.212	0	0	-22.083	0	0	0	0	0	
0	0	0	-23.553	0	0	-22.425	0	0	0	0	0	
0	0	0	-22.987	0	0	-22.303	0	0	0	0	0	
0	0	0	-23.553	0	0	-22.87	0	0	0	0	0	
0	0	0	-23.895	0	0	-23.212	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	-43.963	0	0	-43.963	0	0	-43.963	0	0	
0	0	0	-44.305	0	0	-44.305	0	0	-44.305	0	0	
-44.013	-21.837	-21.837	0	-19.212	-21.837	0	0	-21.837	0	0	-21.837	
-44.58	-21.05	-21.05	0	0	-21.05	0	0	-21.05	0	0	-21.05	
-21.86	0	0	-21.882	-22.425	0	-21.882	0	0	-21.882	0	0	
-44.355	-21.495	-21.495	0	-19.383	-21.495	0	-18.87	-21.495	0	0	-21.495	
-44.922	-20.708	-20.708	0	-18.559	-20.708	0	0	-20.708	0	0	-20.708	
-21.522	0	0	-21.54	-23.212	0	-21.54	-22.083	0	-21.54	0	0	
-44.697	0	0	0	-23.868	0	0	-23.185	0	0	0	0	
-45.263	0	0	0	-22.987	0	0	-22.303	0	0	0	0	
-45.605	0	0	0	-23.553	0	0	-22.87	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	-44.305	-42.687	0	-44.305	-42.687	0	-44.305	-42.687	0	
0	0	0	-44.647	-43.518	0	-44.647	-43.518	0	-44.647	-43.518	0	
-44.355	-44.355	-22.178	0	0	-19.554	0	0	0	0	0	0	
-44.922	-43.473	-21.837	0	0	-19.212	0	0	0	0	0	0	
-45.263	-44.04	-21.05	0	0	0	0	0	0	0	0	0	
-44.697	-44.697	-21.837	0	0	-19.725	0	0	-19.212	0	0	0	
-45.263	-43.815	-21.495	0	0	-19.383	0	0	-18.87	0	0	0	
-45.605	-44.382	-20.708	0	0	-18.559	0	0	0	0	0	0	
-45.038	-45.038	0	0	0	-24.21	0	0	-23.527	0	0	0	
-45.605	-44.157	0	0	0	-23.868	0	0	-23.185	0	0	0	
-45.947	-44.723	0	0	0	-22.987	0	0	-22.303	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	-42.763	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
-22.303	0	0	-22.303	-42.713	-41.095	-22.303	-42.713	-41.095	-22.303	-42.713	-41.095	
0	-43.645	0	0	0	0	0	0	0	0	0	0	
0	-42.763	0	0	0	0	0	0	0	0	0	0	
0	-43.33	0	0	0	0	0	0	0	0	0	0	
0	-43.987	0	0	0	0	0	0	0	0	0	0	
0	-43.105	0	0	0	0	0	0	0	0	0	0	
0	-43.672	0	0	0	0	0	0	0	0	0	0	
0	-44.328	0	0	0	0	0	0	0	0	0	0	
0	-43.447	0	0	0	0	0	0	0	0	0	0	
0	-44.013	0	0	0	0	0	0	0	0	0	0	
0	-20.708	-20.708	0	-20.708	-20.708	0	-20.708	-20.708	0	-20.708	-20.708	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
-42.713	0	0	0	0	0	0	0	0	0	0	0	
-43.28	0	0	0	0	0	0	0	0	0	0	0	
-43.622	0	0	0	0	0	0	0	0	0	0	0	
-43.055	0	0	0	0	0	0	0	0	0	0	0	
-43.622	0	0	0	0	0	0	0	0	0	0	0	
-43.963	0	0	0	0	0	0	0	0	0	0	0	
-43.397	0	0	0	0	0	0	0	0	0	0	0	
-43.963	0	0	0	0	0	0	0	0	0	0	0	
-44.305	0	0	0	0	0	0	0	0	0	0	0	
0	-21.495	-21.495	0	0	-21.495	0	0	-21.495	0	0	-21.495	
0	0	0	0	0	0	0	0	0	0	0	0	
-22.083	0	0	-22.083	0	0	-22.083	0	0	-22.083	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	-43.33	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
-22.87	0	0	-22.87	-43.28	0	-22.87	-43.28	0	-22.87	-43.28	0	
0	-44.212	0	0	0	0	0	0	0	0	0	0	
0	-43.33	0	0	0	0	0	0	0	0	0	0	
0	-43.897	0	0	0	0	0	0	0	0	0	0	
0	-44.553	0	0	0	0	0	0	0	0	0	0	
0	-43.672	0	0	0	0	0	0	0	0	0	0	
0	-44.238	0	0	0	0	0	0	0	0	0	0	
0	-44.895	0	0	0	0	0	0	0	0	0	0	
0	-44.013	0	0	0	0	0	0	0	0	0	0	
0	-44.58	0	0	0	0	0	0	0	0	0	0	
0	-21.05	-21.05	0	-21.05	-21.05	0	-21.05	-21.05	0	-21.05	-21.05	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
-20.683	-20.708	-20.708	0	-20.708	-20.708	0	-20.708	-20.708	0	-20.708	-20.708	
-43.622	0	0	-22.083	0	0	0	0	0	0	0	0	
-43.963	0	0	-22.425	0	0	0	0	0	0	0	0	
-43.397	0	0	-22.303	0	0	0	0	0	0	0	0	
-43.963	0	0	-22.87	0	0	0	0	0	0	0	0	
-44.305	0	0	-23.212	0	0	0	0	0	0	0	0	
-43.738	0	0	-22.645	0	0	0	0	0	0	0	0	
-44.305	0	0	-23.212	0	0	0	0	0	0	0	0	
-44.647	0	0	-23.553	0	0	0	0	0	0	0	0	
0	-21.837	-21.837	0	0	-21.837	0	0	-21.837	0	0	-21.837	
0	0	0	0	0	0	0	0	0	0	0	0	
-22.425	0	0	-22.425	0	0	-22.425	0	0	-22.425	0	0	
0	-21.495	-21.495	0	-18.87	-21.495	0	0	-21.495	0	0	-21.495	
0	-20.708	-20.708	0	0	-20.708	0	0	-20.708	0	0	-20.708	
-21.54	0	0	-21.54	-22.083	0	-21.54	0	0	-21.54	0	0	
0	0	0	0	-23.185	0	0	0	0	0	0	0	
0	0	0	0	-22.303	0	0	0	0	0	0	0	
0	0	0	0	-22.87	0	0	0	0	0	0	0	
0	0	0	0	-23.527	0	0	0	0	0	0	0	
0	0	0	0	-22.645	0	0	0	0	0	0	0	
0	0	0	0	-23.212	0	0	0	0	0	0	0	
0	-43.672	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
-23.212	0	0	-23.212	-43.622	0	-23.212	-43.622	0	-23.212	-43.622	0	
0	-44.553	-21.837	0	0	-19.212	0	0	0	0	0	0	
0	-43.672	-21.495	0	0	-18.87	0	0	0	0	0	0	
0	-44.238	-20.708	0	0	0	0	0	0	0	0	0	
0	-44.895	0	0	0	-23.527	0	0	0	0	0	0	
0	-44.013	0	0	0	-23.185	0	0	0	0	0	0	
0	-44.58	0	0	0	-22.303	0	0	0	0	0	0	
0	-45.237	0	0	0	-23.868	0	0	0	0	0	0	
0	-44.355	0	0	0	-23.527	0	0	0	0	0	0	
0	-44.922	0	0	0	-22.645	0	0	0	0	0	0	
0	-21.392	-21.392	0	-21.392	-21.392	0	-21.392	-21.392	0	-21.392	-21.392	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
-21.025	-21.05	-21.05	0	-21.05	-21.05	0	-21.05	-21.05	0	-21.05	-21.05	
-43.963	0	0	-22.425	0	0	0	0	0	0	0	0	
-44.305	0	0	-22.767	0	0	0	0	0	0	0	0	
